R,C1,C2,P1,P2
1.112895369,0.306180502,0.004665429,0.067944229,3.08E-05
1.036851763,0.550318671,0.007124658,0.084847315,2.20E-05
0.890967145,0.950394444,0.010582081,0.132649254,1.58E-05
0.619497865,1.455002082,0.014667516,0.248167658,1.14E-05
0.229116037,1.528033739,0.016403139,0.506495295,8.28E-06
0.172947122,0.642731785,0.012800034,0.913328052,6.00E-06
1.007388302,0.124692469,0.01499359,1.016481937,4.34E-06
1.184005349,0.020746075,0.023203111,0.721617845,3.17E-06
1.189318754,0.007155263,0.036295994,0.454245534,2.36E-06
1.185856886,0.004822542,0.056773359,0.280421536,1.81E-06
1.178735201,0.005024373,0.088707804,0.172643436,1.45E-06
1.16699017,0.006848206,0.138340574,0.106623384,1.23E-06
1.148088236,0.010977825,0.215064891,0.066440487,1.13E-06
1.117638963,0.019346343,0.332603919,0.04216925,1.13E-06
1.068147863,0.035853604,0.509864768,0.027727107,1.26E-06
0.986458477,0.067603668,0.76949794,0.019441295,1.56E-06
0.84825231,0.125473215,1.127165999,0.015165473,2.13E-06
0.605563122,0.216727444,1.544092481,0.013742956,3.14E-06
0.204216074,0.288618661,1.711107456,0.014418845,4.83E-06
0.021216258,0.188973053,1.076446827,0.014857107,7.20E-06
0.03211849,0.097153293,0.559538734,0.01269798,9.39E-06
0.3640116,0.074498653,0.399097233,0.009587004,1.07E-05
0.98365927,0.129327451,0.543882756,0.007522432,1.22E-05
0.907600299,0.250775021,0.806000893,0.006991384,1.53E-05
0.68335756,0.457532935,1.135112583,0.008125249,2.11E-05
0.261343438,0.66965182,1.340373493,0.011574305,3.07E-05
0.016850722,0.463150465,0.873329855,0.016768883,4.39E-05
0.015605377,0.227098768,0.437268101,0.01913617,5.41E-05
0.175542533,0.137122835,0.260382939,0.01739763,5.69E-05
0.957992979,0.202574679,0.316094953,0.015470887,5.74E-05
0.959070681,0.390668382,0.472155102,0.016720735,6.30E-05
0.752910571,0.720797304,0.679379461,0.023167197,7.62E-05
0.328613362,1.103829384,0.844828336,0.03954159,9.95E-05
0.017088395,0.791334945,0.583343249,0.0700545,0.000128865
0.011823216,0.347921876,0.289467738,0.096785922,0.000143695
0.147154283,0.168228359,0.165657163,0.097914854,0.000137121
0.979538279,0.201529276,0.196713049,0.089357259,0.000125135
1.02414529,0.336929211,0.297183754,0.093774997,0.000122802
0.902506577,0.557503783,0.441163745,0.119739755,0.000132653
0.685110845,0.846490574,0.620288987,0.184012524,0.000157317
0.341558205,0.996312047,0.75325552,0.318327716,0.00020018
0.107077475,0.575326584,0.630811332,0.521312232,0.000256301
0.316472677,0.163283136,0.491909575,0.588130614,0.000305857
0.940653964,0.066756426,0.64330788,0.467689861,0.000366065
0.932410845,0.041647115,0.951876542,0.329471433,0.000479001
0.790086181,0.035105064,1.369746737,0.223402952,0.000683875
0.542421439,0.03490318,1.824332918,0.150345329,0.001043287
0.175467179,0.030968689,1.920458322,0.100925124,0.001646763
0.02919744,0.016237439,1.204970394,0.06578996,0.002505292
0.061195706,0.007891501,0.663037552,0.041339472,0.003374336
0.572228344,0.007099736,0.567783948,0.025618122,0.004091642
0.97041393,0.012555934,0.808640518,0.016000405,0.005153942
0.869547702,0.02351296,1.182252739,0.010241186,0.007108539
0.664873532,0.04179831,1.637933328,0.006837041,0.010577065
0.324921326,0.062406097,1.957644732,0.004828957,0.016532079
0.046215414,0.053070475,1.480154133,0.003489276,0.025753222
0.032297362,0.029467045,0.785061465,0.00238401,0.036297737
0.26083746,0.021315866,0.504589863,0.001554669,0.044527132
0.959405383,0.035127787,0.619787666,0.001021625,0.053135322
0.947588761,0.069414482,0.877812252,0.00071688,0.068550165
0.808078106,0.132613585,1.204235377,0.000564456,0.095670959
0.576468384,0.232043436,1.524313701,0.000521405,0.141721586
0.234698414,0.318466804,1.552839774,0.000562665,0.215995492
0.056164185,0.24947444,0.943099028,0.000618344,0.314875737
0.15295755,0.171493325,0.436266707,0.000594323,0.391855458
0.870845743,0.241041211,0.302683682,0.00056058,0.418757774
0.978836319,0.476004203,0.259323045,0.000648912,0.4250275
0.831161191,0.921636673,0.212030588,0.000979889,0.414730117
0.472685735,1.583569691,0.155421389,0.001849671,0.384273037
0.027000377,1.4767782,0.070112151,0.003845184,0.327043045
0.004846016,0.7325831,0.020128127,0.00687431,0.248303591
0.027220134,0.36410635,0.006564517,0.009368849,0.179129438
0.511175826,0.305987918,0.003678634,0.010415747,0.127389022
1.013504204,0.567135529,0.004242202,0.012979746,0.090461665
0.848084917,1.090283784,0.005365555,0.020935874,0.064355351
0.41815791,1.808881122,0.00632735,0.041526048,0.045887192
0.014115161,1.411005836,0.004278006,0.087532535,0.032701006
0.005452074,0.603534672,0.001968693,0.150217058,0.023180283
0.073221735,0.235861288,0.000986762,0.181087083,0.016379076
0.946166694,0.200377936,0.001004119,0.172818781,0.011562317
1.114075758,0.282555131,0.001504556,0.175283455,0.00816721
1.076783096,0.408057214,0.002275861,0.203181941,0.005776374
1.020288829,0.568314028,0.003417522,0.270706809,0.004093206
0.957023004,0.714095648,0.005065139,0.404211498,0.00290853
0.929829346,0.720817211,0.007415772,0.635543284,0.00207487
1.008990059,0.452853867,0.01093945,0.925431661,0.001488567
1.140721336,0.114849821,0.016660474,0.962683135,0.001077339
1.184440842,0.022075817,0.025912096,0.680968736,0.00079068
1.18798777,0.008441926,0.040473584,0.430466392,0.000592851
1.184036563,0.006042189,0.063227347,0.266761729,0.000458827
1.176041704,0.006514484,0.098676277,0.164917006,0.000371584
1.162828926,0.009049232,0.153693424,0.102424562,0.00032025
1.141496665,0.014645657,0.238558,0.06438573,0.00029913
1.106985345,0.025895811,0.368110694,0.041473905,0.000307693
1.05055884,0.047909293,0.562280576,0.027973746,0.000351744
0.95662969,0.089672555,0.843239463,0.020463204,0.000446306
0.795724234,0.163593296,1.219300275,0.017010004,0.00062088
0.509513588,0.270089419,1.614246528,0.016665395,0.000926312
0.105050623,0.302956926,1.565290603,0.018494047,0.001424606
0.017154514,0.169715673,0.87488108,0.018715235,0.002052098
0.057462822,0.089443184,0.466405356,0.015557848,0.002546706
0.638181322,0.088667931,0.409534041,0.011807684,0.002830513
0.987309046,0.165803755,0.592740457,0.009780408,0.003293079
0.860643628,0.31688394,0.868622892,0.009841014,0.0042222
0.590294333,0.55608772,1.186389316,0.012448922,0.005882853
0.136047397,0.696934285,1.23895522,0.018724444,0.008579836
0.011867304,0.397451878,0.694637811,0.026237302,0.011769278
0.028248261,0.19357939,0.347355584,0.028182565,0.013700825
0.413688227,0.14611593,0.246983853,0.024984748,0.013842906
1.01134606,0.252862066,0.338550241,0.02346529,0.014081878
0.920431237,0.478857693,0.496051855,0.027492006,0.015684134
0.676806731,0.847962989,0.688645186,0.040982792,0.019131664
0.212844775,1.150078544,0.777821519,0.07293554,0.024836866
0.013976627,0.668279083,0.462273498,0.125423222,0.030806735
0.028982024,0.268225928,0.225736661,0.159128915,0.032345778
0.486008552,0.156795469,0.161441814,0.14982661,0.029767641
1.062763268,0.211969704,0.222055436,0.138287376,0.027631637
1.020647513,0.320689586,0.324775825,0.145177154,0.027773574
0.918811791,0.478012162,0.467148948,0.178066517,0.030543748
0.76154348,0.657069571,0.64614333,0.252533589,0.03665444
0.553036178,0.741942894,0.825763465,0.392590487,0.04727711
0.395595495,0.554079947,0.927850453,0.595558154,0.063719212
0.503640221,0.226027397,0.998309337,0.716100188,0.087431311
0.712877707,0.068085033,1.213249267,0.602270896,0.123543472
0.670940418,0.026985117,1.514613707,0.414232615,0.182792735
0.504813201,0.015713142,1.737493363,0.267380354,0.280312838
0.332959061,0.011218395,1.662490673,0.168963889,0.434153779
0.345175622,0.009035341,1.278440003,0.105698141,0.652861091
0.729242143,0.010554702,0.930680823,0.066015933,0.922486109
0.998870991,0.017122881,0.563730659,0.041733909,1.194133151
1.12368315,0.031492974,0.189271084,0.027182684,1.278912284
1.169179568,0.061596685,0.038889685,0.01879082,1.056763411
1.163473515,0.123665725,0.010228681,0.014491531,0.775120632
1.130617372,0.250050939,0.004238229,0.013365436,0.553390367
1.057057559,0.501417174,0.002526752,0.015761878,0.392468309
0.896476057,0.971771569,0.001926952,0.024288762,0.277755612
0.531631173,1.681623818,0.001637954,0.046673374,0.196412524
0.032816793,1.608384399,0.001010316,0.099099226,0.138781576
0.005537691,0.699122429,0.0003951,0.179077784,0.097916115
0.054404527,0.253381856,0.000170923,0.226305534,0.069028688
0.886395089,0.176896778,0.000147888,0.213902116,0.04865217
1.129883689,0.224692111,0.000207561,0.204116597,0.034292577
1.109861975,0.301261657,0.000301876,0.214020951,0.024174944
1.076735816,0.402355845,0.000443929,0.250586943,0.017046436
1.037401235,0.509311507,0.000655071,0.325949197,0.012024176
1.007632043,0.568557807,0.000966073,0.455655672,0.008486017
1.020242381,0.495275829,0.001429035,0.636908739,0.005993593
1.091899783,0.274118872,0.002146335,0.776641734,0.004238164
1.161490678,0.092402648,0.00329252,0.703585886,0.003002392
1.186181019,0.034316654,0.005111959,0.501658879,0.002133172
1.191462451,0.020777128,0.007969735,0.329143696,0.001522545
0,0,0,0,0
